GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4
 "55000","Wisconsin",3,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",260200.0,261519.1,264704.8,262219.3,265889.8,266232.5,266712.8,267050.3,267172.5,267492.2,268580.8,268498.7,266173.9,267552.4,265364.2,259437.8,253775.0,255607.1,257898.6,261289.6,260402.9,263230.7,266483.3,269247.7,267231.0,269464.0,271422.9,273372.0,275762.0,275574.5,273254.4,272784.9,275466.4,275116.7,276374.1,277801.1,276960.3,282538.7,283782.4,285034.3,285753.9,287214.6,287527.6,288161.2,288599.1,290183.9,292651.7,291566.1,292607.1,292985.1,296420.9,296615.4,299968.1,300728.4,302376.1,303418.3,304263.2,305093.9,306257.0,307883.7
 "55000","Wisconsin",3,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.844,95.325,96.486,95.580,96.918,97.043,97.218,97.341,97.386,97.502,97.899,97.869,97.022,97.524,96.727,94.567,92.503,93.170,94.006,95.242,94.918,95.949,97.135,98.142,97.407,98.221,98.935,99.646,100.517,100.449,99.603,99.432,100.409,100.282,100.740,101.260,100.954,102.987,103.440,103.897,104.159,104.691,104.806,105.036,105.196,105.774,106.673,106.278,106.657,106.795,108.047,108.118,109.340,109.617,110.218,110.598,110.906,111.209,111.632,112.225
 "55000","Wisconsin",3,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",222502.6,224259.6,228482.7,227546.7,232525.1,234649.4,236996.2,238663.9,241464.6,243248.1,245182.5,245171.4,243236.9,244905.1,245981.7,244915.8,241782.0,243783.6,246419.5,250170.9,249054.9,252555.7,256180.6,259625.0,258878.7,262274.9,266287.5,268085.3,272606.5,274601.1,274468.2,275699.9,279792.0,280244.8,282840.7,286660.8,286111.2,293466.9,296508.0,299452.4,301561.1,305308.0,307634.5,308762.2,309191.2,312734.4,316166.5,316037.4,318062.7,319134.9,324423.0,326330.4,331469.2,334960.0,337893.6,340853.5,342613.2,345867.0,348822.0,351922.2
 "56000","Wyoming",7,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",32966.4,33646.0,32745.4,33125.3,35486.5,36948.1,38342.9,39329.1,39699.8,40207.1,40375.9,41056.7,41406.0,41629.3,42140.9,45354.0,44845.2,41718.6,40228.9,38748.8,39279.8,39834.4,40239.3,39851.9,39249.9,39332.1,39181.8,39818.3,39066.9,39060.5,37895.9,37703.5,38816.7,38294.7,38346.5,38557.7,38012.5,38429.5,38908.8,39519.5,40246.7,39283.1,39871.3,39490.7,39655.4,38081.2,37436.4,37038.7,37450.7,38308.8,38090.2,38138.7,37749.5,37911.0,38083.7,38415.9,38939.6,39341.7,39472.1,39472.9
 "56000","Wyoming",7,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",85.779,87.547,85.204,86.193,92.337,96.140,99.769,102.335,103.300,104.620,105.059,106.830,107.739,108.320,109.651,118.012,116.688,108.552,104.676,100.825,102.207,103.650,104.703,103.695,102.129,102.343,101.952,103.608,101.653,101.636,98.606,98.105,101.002,99.644,99.778,100.328,98.909,99.994,101.241,102.830,104.723,102.215,103.746,102.756,103.184,99.088,97.410,96.375,97.447,99.680,99.111,99.238,98.225,98.645,99.094,99.959,101.322,102.368,102.707,102.709
 "56000","Wyoming",7,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",25364.2,26532.0,27413.4,29400.9,30395.5,31992.8,33453.5,33778.5,34562.1,36196.1,36839.9,38811.9,40452.4,44023.0,44412.6,41273.8,38204.1,35620.9,35051.0,35292.9,37232.8,36992.9,37559.9,37819.2,38466.6,39717.9,39379.7,39918.7,39359.9,38780.7,37776.5,37809.8,39095.7,38721.9,39091.4,38780.8,38901.4,39608.3,39834.1,39400.5,38106.8,37972.2,37906.6,36900.4,35862.2,35711.8,35606.0,35781.3,36797.4,37494.8,37316.9,38205.3,38430.9,38957.1,39473.3,39612.6,39392.8,39787.6,39610.5,39793.9
 "91000","New England",1,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",824105.0,827634.6,832296.7,837431.2,847233.3,847642.6,847154.8,858049.4,861773.8,866353.8,869824.9,872111.7,881999.2,880382.2,868456.7,845273.3,846561.5,846085.6,851951.2,858428.5,859966.1,870971.3,878904.3,877398.3,863420.3,882725.6,874148.9,886388.7,885934.0,891085.3,891330.6,888543.2,888127.6,884724.2,889356.6,889121.3,880044.6,889453.6,899905.8,911672.4,913047.6,923112.3,921011.0,928084.5,925178.1,931651.2,935943.9,935061.5,936729.0,944584.8,952092.9,955346.6,960853.5,965986.8,971721.2,971908.4,983349.4,986526.9,991703.7,996132.2
 "91000","New England",1,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",92.677,93.074,93.598,94.176,95.278,95.324,95.269,96.494,96.913,97.428,97.818,98.076,99.188,99.006,97.665,95.057,95.202,95.149,95.808,96.537,96.710,97.947,98.840,98.670,97.098,99.269,98.305,99.681,99.630,100.209,100.237,99.924,99.877,99.494,100.015,99.989,98.968,100.026,101.201,102.525,102.679,103.811,103.575,104.370,104.043,104.771,105.254,105.155,105.342,106.226,107.070,107.436,108.055,108.633,109.278,109.299,110.585,110.943,111.525,112.023
 "91000","New England",1,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",714268.2,720314.9,728838.4,737581.5,752631.8,759176.1,763799.3,778430.9,789497.1,797556.4,804573.5,807746.9,818281.2,817454.9,813523.2,803429.8,808763.1,808750.8,815150.6,823021.3,824611.3,838400.1,847867.5,848954.2,838206.7,861308.0,859236.6,872149.2,878384.8,888802.0,893883.7,895822.6,899864.8,900596.5,910473.8,917814.9,910751.0,925104.3,941985.4,959792.6,967941.7,983798.9,987199.4,996974.6,996315.1,1008825.2,1017229.4,1020385.5,1024646.9,1036724.2,1050150.9,1059490.8,1070862.9,1084947.1,1096173.9,1101530.8,1118702.8,1130084.1,1142586.1,1151182.0
 "92000","Mideast",2,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",2703574.2,2723063.8,2752312.4,2775762.5,2786911.8,2788798.1,2783405.8,2799368.2,2834891.4,2809562.0,2811364.5,2816113.8,2837155.1,2832362.1,2822385.8,2762651.4,2760396.8,2813327.9,2837228.5,2875059.2,2890169.4,2918086.5,2911110.3,2903609.4,2908987.3,2911847.9,2912494.3,2946443.6,2972958.1,2990450.8,3007729.9,3001041.0,2990272.8,2990950.5,2999053.8,3022481.4,3015483.8,3047451.5,3078319.3,3093473.5,3104135.0,3128434.1,3128079.0,3107521.1,3151380.0,3161472.1,3158455.1,3164260.2,3186004.5,3183357.3,3206405.5,3225316.7,3235831.9,3257374.5,3274796.3,3266811.3,3299206.2,3311621.4,3321769.0,3335037.4
 "92000","Mideast",2,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",90.329,90.980,91.957,92.740,93.113,93.176,92.996,93.529,94.716,93.870,93.930,94.089,94.792,94.631,94.298,92.302,92.227,93.996,94.794,96.058,96.563,97.496,97.262,97.012,97.192,97.287,97.309,98.443,99.329,99.913,100.491,100.267,99.907,99.930,100.201,100.983,100.750,101.818,102.849,103.355,103.712,104.523,104.512,103.825,105.290,105.627,105.526,105.720,106.447,106.358,107.129,107.760,108.112,108.831,109.414,109.147,110.229,110.644,110.983,111.426
 "92000","Mideast",2,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",2313439.0,2341574.8,2383292.9,2420866.0,2452530.5,2476440.1,2489914.3,2522319.3,2582762.6,2574759.0,2592568.6,2603148.7,2628797.9,2627675.2,2638963.1,2613755.3,2617743.6,2665108.1,2690349.3,2734710.7,2755302.3,2797322.8,2798780.0,2802306.5,2817571.5,2837598.7,2859520.7,2895932.6,2946523.2,2981607.5,3016618.2,3027430.8,3031800.5,3047467.0,3074622.3,3126034.9,3131492.3,3182838.5,3235726.6,3266534.1,3295188.6,3338252.5,3355333.5,3338892.5,3394541.6,3428277.0,3441756.2,3465071.1,3499972.0,3510945.5,3556825.6,3603553.7,3638122.3,3693875.0,3731562.5,3739493.5,3786088.6,3827030.3,3860094.6,3887641.8
 "93000","Great Lakes",3,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",2217472.8,2225697.9,2236193.3,2234476.8,2243956.0,2248852.0,2246401.1,2248618.6,2253681.7,2260765.9,2266971.5,2269630.4,2245237.6,2250155.9,2221084.6,2148418.5,2096547.2,2093987.4,2102740.6,2133842.9,2132153.0,2167742.4,2199910.8,2207969.9,2204829.9,2215452.3,2220664.3,2255364.2,2256452.3,2260737.5,2252561.7,2239351.4,2276654.4,2268328.8,2280755.6,2293600.0,2293183.1,2332465.9,2354094.4,2357189.5,2352264.9,2367164.9,2371264.9,2374056.8,2369467.7,2390039.0,2397020.0,2411326.9,2408468.3,2415974.0,2430782.8,2442812.3,2460897.6,2469637.8,2488584.4,2487621.0,2496255.0,2503374.0,2513348.9,2524729.5
 "93000","Great Lakes",3,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",98.455,98.820,99.286,99.210,99.631,99.848,99.739,99.838,100.062,100.377,100.652,100.771,99.688,99.906,98.615,95.389,93.086,92.972,93.361,94.742,94.667,96.247,97.675,98.033,97.893,98.365,98.596,100.137,100.185,100.376,100.013,99.426,101.082,100.713,101.264,101.835,101.816,103.560,104.521,104.658,104.439,105.101,105.283,105.407,105.203,106.117,106.427,107.062,106.935,107.268,107.926,108.460,109.263,109.651,110.492,110.449,110.833,111.149,111.592,112.097
 "93000","Great Lakes",3,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",1892500.4,1906365.0,1928211.8,1937596.2,1960893.5,1980222.8,1992544.4,2007357.4,2033855.1,2051873.7,2066104.1,2069699.6,2050017.9,2058365.2,2054503.9,2020187.3,1984943.6,1982346.5,1994056.5,2028177.6,2027491.2,2069596.2,2105703.1,2120996.1,2128913.1,2152399.1,2176209.5,2212132.0,2232393.5,2253984.2,2262124.3,2260600.8,2306454.6,2303865.8,2327267.2,2360241.1,2363679.9,2416967.2,2454923.2,2471028.3,2479242.0,2510680.2,2529747.7,2536017.1,2530996.5,2567488.8,2582623.2,2609224.7,2615672.1,2631864.5,2663017.6,2692639.2,2726836.9,2760112.3,2792493.9,2806181.0,2823072.7,2850256.8,2874941.6,2897899.7
 "94000","Plains",4,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",956367.2,961278.5,970777.2,967407.9,975043.5,985294.1,974501.8,978318.0,984718.5,998287.2,1000552.8,1011301.0,1015277.5,1022487.6,1014404.2,994683.4,981652.0,981664.7,989565.1,1001397.9,997602.7,1010689.0,1020886.2,1030052.7,1022403.4,1032614.4,1031604.3,1050187.7,1061245.1,1063825.6,1054120.3,1052190.8,1065389.5,1065927.8,1074320.0,1077746.8,1075937.6,1097026.6,1109646.1,1112409.2,1112372.4,1114991.5,1118413.9,1118411.9,1112193.0,1116026.4,1126305.2,1130120.3,1129981.3,1133044.1,1132071.8,1138360.6,1148378.5,1159181.9,1164822.0,1164591.4,1167097.3,1172594.6,1178391.1,1183403.6
 "94000","Plains",4,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",90.407,90.871,91.769,91.451,92.173,93.142,92.121,92.482,93.087,94.370,94.584,95.600,95.976,96.658,95.893,94.029,92.797,92.799,93.545,94.664,94.305,95.542,96.506,97.373,96.650,97.615,97.519,99.276,100.321,100.565,99.648,99.465,100.713,100.764,101.557,101.881,101.710,103.704,104.897,105.158,105.155,105.402,105.726,105.725,105.138,105.500,106.472,106.832,106.819,107.109,107.017,107.611,108.558,109.580,110.113,110.091,110.328,110.847,111.395,111.869
 "94000","Plains",4,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",809121.8,815961.1,829379.6,831761.7,844355.6,859324.3,857751.7,867406.7,884377.1,902643.8,910153.6,922507.1,927337.1,936958.9,938232.9,929856.2,919325.6,919031.8,927018.3,944049.8,942026.5,957967.2,971370.7,985897.9,988839.2,1005147.4,1012529.3,1028592.7,1049696.1,1059541.0,1058177.7,1063966.9,1084087.3,1086046.3,1098530.0,1106638.7,1107773.1,1137605.6,1154045.9,1161119.6,1161363.3,1170922.3,1180362.9,1180259.5,1171411.5,1182575.8,1196511.2,1204380.8,1210961.2,1217961.9,1222638.7,1237067.4,1254538.2,1276889.3,1286820.1,1293224.6,1297961.6,1312713.8,1326160.2,1336153.0
 "95000","Southeast",5,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",3327316.6,3353177.0,3384333.3,3402587.7,3443649.2,3455772.9,3453389.0,3472022.6,3439010.5,3449618.2,3469335.7,3491687.2,3460640.3,3476248.3,3449021.7,3363265.8,3312867.0,3303689.6,3310820.8,3346319.3,3338718.2,3374170.1,3402373.9,3415122.6,3384400.9,3404946.3,3394773.4,3428727.3,3441215.4,3437736.9,3431397.4,3413818.5,3466218.1,3451985.5,3473726.9,3481316.7,3482313.9,3524015.1,3550290.5,3565875.7,3586894.5,3624524.2,3640787.5,3644429.2,3652173.5,3674924.6,3698373.9,3724680.7,3748966.8,3758417.0,3779796.4,3817395.6,3835143.1,3863870.6,3896812.5,3906472.8,3931804.8,3948003.6,3968738.5,3990829.6
 "95000","Southeast",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",96.977,97.731,98.639,99.171,100.367,100.721,100.651,101.194,100.232,100.541,101.116,101.768,100.863,101.318,100.524,98.025,96.556,96.288,96.496,97.531,97.309,98.342,99.164,99.536,98.641,99.239,98.943,99.933,100.297,100.195,100.010,99.498,101.025,100.610,101.244,101.465,101.494,102.710,103.476,103.930,104.542,105.639,106.113,106.219,106.445,107.108,107.792,108.558,109.266,109.542,110.165,111.261,111.778,112.615,113.575,113.857,114.595,115.067,115.672,116.315
 "95000","Southeast",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",2822840.3,2858621.8,2912347.6,2954138.8,3010469.9,3046829.8,3069809.9,3103117.8,3107291.9,3138472.5,3171902.9,3198994.0,3179285.3,3208081.8,3216450.6,3167954.2,3131903.0,3121262.8,3134283.5,3179022.3,3179709.4,3226315.8,3263246.6,3289864.0,3277205.1,3318920.9,3334438.6,3369299.1,3407603.9,3427336.2,3444009.6,3445218.6,3511069.7,3507305.4,3547434.6,3583928.0,3593166.8,3655673.3,3705429.1,3739073.4,3776509.5,3838213.0,3877085.1,3886961.9,3897076.9,3944748.4,3982320.4,4027469.3,4069636.1,4092180.7,4137949.7,4204344.0,4246722.3,4314911.3,4369330.1,4404272.5,4448171.1,4496408.3,4542751.3,4583466.1
 "96000","Southwest",6,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",1612451.0,1615706.7,1625083.8,1636824.5,1702553.5,1714217.0,1728901.6,1757758.6,1768007.7,1801111.7,1813564.9,1820841.8,1798390.2,1796393.7,1794648.0,1812632.6,1785567.9,1763236.9,1767222.7,1778056.5,1785256.4,1797725.8,1812846.2,1825836.4,1827735.7,1850862.8,1859750.3,1898765.5,1919585.4,1937030.0,1939050.9,1967344.9,1984655.8,1998977.0,2015341.7,2026482.3,2017501.7,2057582.2,2097492.9,2122499.5,2166903.2,2148151.2,2166928.0,2172463.6,2163814.0,2166861.4,2176088.6,2180142.3,2198811.7,2219575.1,2242636.6,2257912.3,2280530.8,2305794.6,2328172.6,2349130.1,2376331.2,2401331.7,2422128.5,2438635.1
 "96000","Southwest",6,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.084,83.252,83.735,84.340,87.726,88.327,89.084,90.571,91.099,92.805,93.446,93.821,92.665,92.562,92.472,93.398,92.004,90.853,91.059,91.617,91.988,92.630,93.409,94.079,94.177,95.368,95.826,97.837,98.909,99.808,99.912,101.370,102.262,103.000,103.843,104.417,103.955,106.020,108.076,109.365,111.653,110.686,111.654,111.939,111.494,111.651,112.126,112.335,113.297,114.367,115.555,116.342,117.508,118.809,119.962,121.042,122.444,123.732,124.804,125.654
 "96000","Southwest",6,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",1371549.3,1388184.3,1426329.3,1465456.8,1515187.8,1536011.1,1558181.4,1582760.8,1608003.5,1659572.3,1684166.2,1713742.6,1719065.9,1767245.9,1766817.1,1707454.3,1643575.0,1615016.8,1624939.2,1656807.3,1690943.2,1705516.1,1731491.1,1761278.8,1787871.6,1836425.9,1852115.7,1886903.2,1915358.7,1927636.5,1939659.2,1980356.9,2008659.0,2033981.0,2067926.2,2083347.7,2095354.0,2144997.4,2175937.9,2162719.9,2145245.3,2141563.5,2146618.3,2136588.6,2103756.4,2137775.2,2160651.5,2184537.0,2224717.9,2251951.7,2289383.5,2336998.3,2387296.3,2439998.8,2481337.4,2506004.5,2518585.5,2555783.2,2575222.6,2603231.0
 "97000","Rocky Mountain",7,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",480069.3,484236.1,488786.4,489560.3,501829.7,504910.2,511086.3,515387.2,518227.2,526755.9,530037.8,538352.3,532475.2,536745.4,535403.1,529813.4,527961.2,518200.5,519319.6,518254.3,520667.9,522152.0,527791.2,534918.3,530758.8,533531.7,533703.0,539661.3,540182.5,541033.8,538941.7,541611.5,550939.8,551875.2,557168.3,560857.2,564243.1,571020.7,578078.8,587029.9,594851.6,596654.8,600528.0,602537.3,605065.3,607848.0,615629.7,621092.7,623591.0,630269.8,638538.9,643962.7,646970.1,653669.7,658222.6,662319.4,670565.7,675446.6,679922.8,684334.4
 "97000","Rocky Mountain",7,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",88.829,89.600,90.442,90.585,92.855,93.425,94.568,95.364,95.889,97.468,98.075,99.613,98.526,99.316,99.068,98.033,97.691,95.885,96.092,95.894,96.341,96.616,97.659,98.978,98.208,98.721,98.753,99.855,99.952,100.109,99.722,100.216,101.942,102.115,103.095,103.777,104.404,105.658,106.964,108.620,110.068,110.401,111.118,111.490,111.957,112.472,113.912,114.923,115.385,116.621,118.151,119.155,119.711,120.951,121.793,122.551,124.077,124.980,125.809,126.625
 "97000","Rocky Mountain",7,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",408018.1,414616.2,424658.5,431799.2,442994.5,449245.4,458347.1,463991.9,471727.2,484156.0,490619.3,502396.8,500293.6,512862.3,513972.0,498876.8,492195.5,482967.2,485802.4,489945.7,496474.2,497912.4,505167.5,515355.6,516803.3,524608.4,527335.0,532889.9,537180.8,539231.9,539811.0,545545.8,557751.2,560813.6,569386.0,574603.2,581363.3,591820.1,600173.0,607781.4,610401.9,616878.9,621441.9,622497.8,622394.2,631885.2,643101.6,652535.9,659465.6,668382.6,680260.6,691870.8,700121.1,713632.2,722371.4,729412.2,738616.1,748313.0,755730.2,763386.8
 "98000","Far West",8,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",2703855.2,2729194.6,2758643.4,2786958.7,2849236.0,2847037.7,2862319.1,2883058.4,2873995.8,2901294.8,2929445.2,2971452.5,2923973.7,2963457.4,2958902.8,2867046.8,2847373.6,2812466.4,2800121.0,2811880.5,2834377.8,2849033.8,2860368.7,2905567.0,2898794.1,2909719.3,2900858.0,2929446.5,2963316.2,2968802.2,2981708.9,3002770.7,3017948.9,3035135.2,3074971.6,3132231.8,3115579.2,3153756.6,3213224.0,3228917.9,3286267.7,3338344.5,3349317.0,3351325.3,3401938.2,3410117.3,3444657.6,3474760.9,3511657.2,3556681.1,3600001.9,3654674.4,3679616.3,3730187.4,3754257.8,3780130.7,3807528.3,3827530.9,3848006.0,3870429.1
 "98000","Far West",8,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",90.759,91.610,92.598,93.549,95.639,95.565,96.078,96.775,96.470,97.387,98.332,99.742,98.148,99.473,99.320,96.237,95.577,94.405,93.991,94.385,95.141,95.632,96.013,97.530,97.303,97.669,97.372,98.332,99.469,99.653,100.086,100.793,101.302,101.879,103.216,105.138,104.579,105.861,107.857,108.384,110.309,112.057,112.425,112.493,114.192,114.466,115.626,116.636,117.874,119.386,120.840,122.675,123.512,125.210,126.018,126.886,127.806,128.477,129.165,129.917
 "98000","Far West",8,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",2351415.3,2385521.2,2430159.7,2472616.9,2543461.6,2560353.6,2593996.1,2627924.1,2646275.7,2687922.1,2728510.8,2775758.0,2739058.3,2786684.6,2800552.9,2723842.5,2700442.2,2660712.5,2649732.3,2672000.6,2703384.6,2729812.6,2751755.2,2809733.7,2821463.6,2848690.7,2858215.2,2886097.4,2939429.0,2960993.9,2989645.1,3026530.0,3056545.4,3084578.1,3140039.1,3216963.1,3206982.9,3263925.0,3339640.9,3368550.2,3435909.3,3507281.3,3535297.0,3540890.0,3595412.9,3622800.0,3669273.1,3715028.1,3772227.3,3833546.9,3897975.4,3978744.9,4023459.3,4109577.5,4152243.5,4199473.4,4248593.6,4299733.4,4343748.3,4383858.7
"Note: See the included footnote file."
"SQGDP1: Gross Domestic Product (GDP) summary, quarterly by state "
"Last updated: April 7, 2020-- new statistics for 2019:Q4."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
